"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","68","472273","0.0-16.0-1.3","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","330","","","","","","","","","","","","","","j","yesOrNo","","","","9","","","lp","700","","4","605.4000000000001","151"
"","","","","","html-keyboard-response","69","473831","0.0-16.0-0.4","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","","","","","","","","","","","","","","","","ballFalling","322.3","379.3711431702997","245.25","1","fallScene","false","","","","5","",""
"","","","","","html-keyboard-response","70","474531","0.0-16.0-1.4","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","577","","","","","","","","","","","","","","f","yesOrNo","","","","1","","","lp","700","","5","323.3","217.74551669457017"
"","","","","","html-keyboard-response","71","476104","0.0-16.0-0.5","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","","","","","","","","","","","","","","","","ballFalling","500","553.4711431702997","282.51","7","fallScene","true","","","","6","",""
"","","","","","html-keyboard-response","72","476807","0.0-16.0-1.5","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","547","","","","","","","","","","","","","","j","yesOrNo","","","","7","","","lp","700","","6","501","227.2843295913261"
"","","","","","html-keyboard-response","73","478365","0.0-16.0-0.6","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","575.4211431702997","266.76","12","fallScene","false","","","","7","",""
"","","","","","html-keyboard-response","74","479068","0.0-16.0-1.6","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","526","","","","","","","","","","","","","","f","yesOrNo","","","","12","","","mid","700","","7","536.4288568297004","300"
"","","","","","html-keyboard-response","75","480626","0.0-16.0-0.7","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","575.4211431702997","266.76","12","fallScene","true","","","","8","",""
"","","","","","html-keyboard-response","76","481329","0.0-16.0-1.7","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","357","","","","","","","","","","","","","","j","yesOrNo","","","","12","","","gt","700","","8","575.4211431702997","266.76"
"","","","","","html-keyboard-response","77","482900","0.0-16.0-0.8","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","","","","","","","","","","","","","","","","ballFalling","500","553.4711431702997","282.51","7","fallScene","false","","","","9","",""
"","","","","","html-keyboard-response","78","483601","0.0-16.0-1.8","652ebf9490189b8b57f1ce35","6796e1c0ff24ca17c453c51c","67c71ac70ca87dc786b3dd21","passed","","255","","","","","","","","","","","","","","j","yesOrNo","","","","7","","","lp","700","","9","501","227.2843295913261"
