"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","survey-multi-choice","25","272136","0.0-11.0-1.0-4.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","8806","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","26","280317","0.0-11.0-1.0-5.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","8178","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","27","315128","0.0-11.0-1.0-6.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","34812","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","html-button-response","28","318028","0.0-11.0-2.0-0.0","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","2896","","","","","","","","","","","","","<p>Oops! You did not pass the quiz.</p><p>You will now repeat the instructions and practice.</p>","0","","","","","","","","","","","failed","","",""
"","","","","","instructions","29","330433","0.0-11.1-0.1-0.1","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","[{""page_index"":0,""viewing_time"":3271},{""page_index"":1,""viewing_time"":2159},{""page_index"":2,""viewing_time"":2078},{""page_index"":3,""viewing_time"":4894}]","12405","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","338700","0.0-11.1-0.1-1.1","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","7760","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","j","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","340267","0.0-11.1-0.1-2.1-0.3","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","32","342600","0.0-11.1-0.1-2.1-1.3","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","2332","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","html-keyboard-response","33","344163","0.0-11.1-0.1-2.1-0.4","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","34","346025","0.0-11.1-0.1-2.1-1.4","62a36469aa54a53fcfcc27d2","6796e1c0ff24ca17c453c51c","67c70c37ba4882acb9fcaeef","passed","","1857","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
