"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","instructions","28","513116","0.0-12.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","[{""page_index"":0,""viewing_time"":9008},{""page_index"":1,""viewing_time"":9178},{""page_index"":2,""viewing_time"":13661},{""page_index"":3,""viewing_time"":6919}]","38767","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","29","535032","0.0-13.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","[{""page_index"":0,""viewing_time"":21915}]","21916","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","540349","0.0-13.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","5316","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","541901","0.0-13.0-2.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","",""
"","","","","","html-keyboard-response","32","544911","0.0-13.0-2.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","2316","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","far gt","3000","","","",""
"","","","","","html-keyboard-response","33","546471","0.0-13.0-2.0-0.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","584","536","296","1","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","34","549478","0.0-13.0-2.0-1.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","1093","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","close gt","3000","","","",""
"","","","","","html-keyboard-response","35","551041","0.0-13.0-2.0-0.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","",""
"","","","","","html-keyboard-response","36","554048","0.0-13.0-2.0-1.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","990","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","gt","3000","","","",""
"","","","","","html-keyboard-response","37","556018","0.0-13.0-3.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","1968","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>0.7 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","557591","0.0-13.0-4.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","",""
"","","","","","html-keyboard-response","39","558302","0.0-13.0-4.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","null","","","","","","","","","","","","","","null","yesOrNo_prac","","","","4","","","far gt","700","","","",""
"","","","","","html-keyboard-response","40","560413","0.0-13.0-4.0-0.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","334","350","3","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","41","561116","0.0-13.0-4.0-1.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","567","","","","","","","","","","","","","","j","yesOrNo_prac","","","","3","","","close gt","700","","","",""
"","","","","","html-keyboard-response","42","562676","0.0-13.0-4.0-0.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","43","563389","0.0-13.0-4.0-1.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","659","","","","","","","","","","","","","","f","yesOrNo_prac","","","","6","","","gt","700","","","",""
"","","","","","instructions","44","579113","0.0-13.0-5.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","[{""page_index"":0,""viewing_time"":15722}]","15723","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","581693","0.0-13.0-6.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","2578","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>0.7 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","46","583270","0.0-13.0-7.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","47","583985","0.0-13.0-7.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","null","","","","","","","","","","","","","","null","yesOrNo_prac","","","","4","","","far gt","700","","","",""
"","","","","","html-keyboard-response","48","585548","0.0-13.0-7.0-0.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","49","586260","0.0-13.0-7.0-1.1","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","512","","","","","","","","","","","","","","f","yesOrNo_prac","","","","6","","","close gt","700","","","",""
"","","","","","html-keyboard-response","50","587825","0.0-13.0-7.0-0.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","559","586","302","5","fallScene","false","","","","","",""
"","","","","","html-keyboard-response","51","588539","0.0-13.0-7.0-1.2","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","601","","","","","","","","","","","","","","f","yesOrNo_prac","","","","5","","","gt","700","","","",""
"","","","","","html-keyboard-response","52","593354","0.0-13.0-8.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","4814","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","594922","0.0-13.0-9.0-0.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","",""
"","","","","","html-keyboard-response","54","597930","0.0-13.0-9.0-1.0","5de7d12c26dd95000b6824c5","6796e1c0ff24ca17c453c51c","67c716c7ba6ac147a1090a50","passed","","679","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","close gt","3000","","","",""
