"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-button-response","48","1167854","0.0-11.1-0.2-4.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","3909","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","49","1172514","0.0-11.1-1.1-0.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","4658","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","50","1176777","0.0-11.1-1.1-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","4261","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","51","1180135","0.0-11.1-1.1-2.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","3356","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","52","1184071","0.0-11.1-1.1-3.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","3934","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","53","1188603","0.0-11.1-1.1-4.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","4530","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","54","1199067","0.0-11.1-1.1-5.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","10462","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","55","1204484","0.0-11.1-1.1-6.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","5414","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","instructions","56","1330111","0.0-12.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":12570},{""page_index"":1,""viewing_time"":82173},{""page_index"":2,""viewing_time"":15371},{""page_index"":3,""viewing_time"":15510}]","125625","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","57","1344368","0.0-13.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":14255}]","14256","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","58","1347260","0.0-13.0-1.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","2891","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","1348830","0.0-13.0-2.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","584","536","296","1","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","60","1351840","0.0-13.0-2.0-1.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1126","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","close gt","3000","","","","",""
"","","","","","html-keyboard-response","61","1353410","0.0-13.0-2.0-0.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","62","1356415","0.0-13.0-2.0-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1102","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","gt","3000","","","","",""
"","","","","","html-keyboard-response","63","1357977","0.0-13.0-2.0-0.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","64","1360982","0.0-13.0-2.0-1.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","1316","","","","","","","","","","","","","","j","yesOrNo_prac","","","","1","","","far gt","3000","","","","",""
"","","","","","html-keyboard-response","65","1365305","0.0-13.0-3.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","4322","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","1366860","0.0-13.0-4.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","67","1367865","0.0-13.0-4.0-1.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","753","","","","","","","","","","","","","","f","yesOrNo_prac","","","","6","","","gt","1000","","","","",""
"","","","","","html-keyboard-response","68","1369977","0.0-13.0-4.0-0.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","334","350","3","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","69","1370982","0.0-13.0-4.0-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","null","","","","","","","","","","","","","","null","yesOrNo_prac","","","","3","","","close gt","1000","","","","",""
"","","","","","html-keyboard-response","70","1372559","0.0-13.0-4.0-0.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","71","1373564","0.0-13.0-4.0-1.2","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","733","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","instructions","72","1379087","0.0-13.0-5.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","[{""page_index"":0,""viewing_time"":5521}]","5521","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","73","1384242","0.0-13.0-6.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","5153","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","1385823","0.0-13.0-7.0-0.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","75","1386831","0.0-13.0-7.0-1.0","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","559","","","","","","","","","","","","","","f","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","76","1388390","0.0-13.0-7.0-0.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","77","1389397","0.0-13.0-7.0-1.1","666f31820e74d2b2fe99a088","6790928bebf0b969fc839b02","6798263b5b803b9954dc3944","passed","","576","","","","","","","","","","","","","","f","yesOrNo_prac","","","","6","","","close gt","1000","","","","",""
