"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","survey-multi-choice","26","293778","0.0-11.0-1.0-5.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","24875","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","27","329380","0.0-11.0-1.0-6.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","35601","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","html-button-response","28","332587","0.0-11.0-2.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","3206","","","","","","","","","","","","","<p>Oops! You did not pass the quiz.</p><p>You will now repeat the instructions and practice.</p>","0","","","","","","","","","","","failed","","",""
"","","","","","instructions","29","361041","0.0-11.1-0.1-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":7648},{""page_index"":1,""viewing_time"":15360},{""page_index"":2,""viewing_time"":2416},{""page_index"":3,""viewing_time"":3029}]","28453","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","369546","0.0-11.1-0.1-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","8002","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","j","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","371643","0.0-11.1-0.1-2.1-0.3","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","32","376148","0.0-11.1-0.1-2.1-1.3","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","4504","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","html-keyboard-response","33","377711","0.0-11.1-0.1-2.1-0.4","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","34","381697","0.0-11.1-0.1-2.1-1.4","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","3984","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","html-keyboard-response","35","383277","0.0-11.1-0.1-2.1-0.5","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","36","384486","0.0-11.1-0.1-2.1-1.5","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","1207","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
