"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","instructions","29","211955","0.0-11.1-0.1-0.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","[{""page_index"":0,""viewing_time"":1449},{""page_index"":1,""viewing_time"":1117},{""page_index"":2,""viewing_time"":1569},{""page_index"":3,""viewing_time"":1639}]","5774","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","218460","0.0-11.1-0.1-1.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","5999","","","","","","","","","","","","","<br>Remember! After a ball falls, the screen will disappear, and you'll decide if the proposed position is where the hidden triangle was. <br>You will now practice this by watching a few videos and making decisions.<p>To respond:<br style=""margin-bottom: 5px; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: #12AD2B;"">J for Yes</b>, if you think the triangle is in the correct position.<br style=""margin-top: 0; text-indent: -20px; padding-left: 20px;"">- Press <b style=""color: orange;"">F for No</b>, if you think the triangle is not in the correct position.</p><p>In this practice round, there is no time limit. Focus on getting comfortable with the task first.<br>Press either J or F to begin your practice trials.</p><img src = ""YesOrNo_instruction.png"" style=""width: 65%;""></img>","f","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","220561","0.0-11.1-0.1-2.1-0.3","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","666","350","3","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","32","222800","0.0-11.1-0.1-2.1-1.3","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2235","","","","","","","","","","","","","","f","yesOrNo_prac_noTimed","","","","3","","","wrong direction","NA","","","","",""
"","","","","","html-keyboard-response","33","224376","0.0-11.1-0.1-2.1-0.4","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","414","302","5","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","34","225350","0.0-11.1-0.1-2.1-1.4","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","974","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","5","","","close gt","NA","","","","",""
"","","","","","html-keyboard-response","35","226911","0.0-11.1-0.1-2.1-0.5","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","36","229496","0.0-11.1-0.1-2.1-1.5","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2581","","","","","","","","","","","","","","j","yesOrNo_prac_noTimed","","","","1","","","gt","NA","","","","",""
"","","","","","instructions","37","238299","0.0-11.1-0.1-3.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","[{""page_index"":0,""viewing_time"":2451},{""page_index"":1,""viewing_time"":1323},{""page_index"":0,""viewing_time"":2139},{""page_index"":1,""viewing_time"":2889}]","8803","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","38","239904","0.0-11.1-0.1-4.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","1097","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
