"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","223","1017916","0.0-22.0-1.7","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","523","","","","","","","","","","","","","","j","yesOrNo","","","","7","","","mid","1000","","80","501","300"
"","","","","","html-keyboard-response","224","1019403","0.0-22.0-0.8","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","667.6211431702998","201.78","9","fallScene","true","","","","81","",""
"","","","","","html-keyboard-response","225","1020417","0.0-22.0-1.8","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","667","","","","","","","","","","","","","","f","yesOrNo","","","","9","","","lp","1000","","81","605.4000000000001","151"
"","","","","","html-keyboard-response","226","1021970","0.0-22.0-0.9","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","575.4211431702997","266.76","12","fallScene","true","","","","82","",""
"","","","","","html-keyboard-response","227","1022983","0.0-22.0-1.9","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","672","","","","","","","","","","","","","","f","yesOrNo","","","","12","","","mid","1000","","82","536.4288568297004","300"
"","","","","","html-keyboard-response","228","1024984","0.0-22.0-0.10","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","500","510.8711431702997","369.03","8","fallScene","false","","","","83","",""
"","","","","","html-keyboard-response","229","1025999","0.0-22.0-1.10","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","582","","","","","","","","","","","","","","j","yesOrNo","","","","8","","","gt","1000","","83","510.8711431702997","369.03"
"","","","","","html-keyboard-response","230","1027537","0.0-22.0-0.11","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","322.3","296.07114317029976","371.46","3","fallScene","true","","","","84","",""
"","","","","","html-keyboard-response","231","1028549","0.0-22.0-1.11","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","517","","","","","","","","","","","","","","j","yesOrNo","","","","3","","","gt","1000","","84","296.07114317029976","371.46"
"","","","","","html-keyboard-response","232","1030103","0.0-22.0-0.12","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","500","453.67114317029973","210.33","5","fallScene","false","","","","85","",""
"","","","","","html-keyboard-response","233","1031117","0.0-22.0-1.12","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","445","","","","","","","","","","","","","","f","yesOrNo","","","","5","","","gt","1000","","85","453.6711431702998","210.33"
"","","","","","html-keyboard-response","234","1032770","0.0-22.0-0.13","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","500","479.92114317029973","330.87","6","fallScene","false","","","","86","",""
"","","","","","html-keyboard-response","235","1033778","0.0-22.0-1.13","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","733","","","","","","","","","","","","","","f","yesOrNo","","","","6","","","mid","1000","","86","499","300"
"","","","","","html-keyboard-response","236","1035337","0.0-22.0-0.14","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","575.4211431702997","266.76","12","fallScene","true","","","","87","",""
"","","","","","html-keyboard-response","237","1036350","0.0-22.0-1.14","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","831","","","","","","","","","","","","","","f","yesOrNo","","","","12","","","lp","1000","","87","603.4000000000001","151"
"","","","","","html-keyboard-response","238","1037903","0.0-22.0-0.15","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","650.0211431702996","404.58000000000004","11","fallScene","true","","","","88","",""
"","","","","","html-keyboard-response","239","1038910","0.0-22.0-1.15","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","697","","","","","","","","","","","","","","j","yesOrNo","","","","11","","","gt","1000","","88","650.0211431702996","404.58"
"","","","","","html-keyboard-response","240","1040404","0.0-22.0-0.16","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","604.4000000000001","667.6211431702998","201.78","9","fallScene","true","","","","89","",""
"","","","","","html-keyboard-response","241","1041416","0.0-22.0-1.16","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","631","","","","","","","","","","","","","","j","yesOrNo","","","","9","","","mid","1000","","89","605.4000000000001","300"
"","","","","","html-keyboard-response","242","1042986","0.0-22.0-0.17","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","500","553.4711431702997","282.51","7","fallScene","false","","","","90","",""
"","","","","","html-keyboard-response","243","1043999","0.0-22.0-1.17","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","579","","","","","","","","","","","","","","j","yesOrNo","","","","7","","","mid","1000","","90","501","300"
"","","","","","html-keyboard-response","244","1045552","0.0-22.0-0.18","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","322.3","296.07114317029976","371.46","3","fallScene","false","","","","91","",""
"","","","","","html-keyboard-response","245","1046560","0.0-22.0-1.18","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","803","","","","","","","","","","","","","","f","yesOrNo","","","","3","","","lp","1000","","91","321.3","287.3327096511259"
"","","","","","html-keyboard-response","246","1048582","0.0-22.0-0.19","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","","","","","","","","","","","","","","","","ballFalling","500","510.8711431702997","369.03","8","fallScene","true","","","","92","",""
"","","","","","html-keyboard-response","247","1049585","0.0-22.0-1.19","66d04902641a3c8fb01582cb","6790928bebf0b969fc839b02","679828b35a458dedb5cafebd","passed","","625","","","","","","","","","","","","","","f","yesOrNo","","","","8","","","lp","1000","","92","501","151"
