"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","22","131938","0.0-9.0-1.2","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","526.9899317524214","258.00992991373187","3604.599999964237","","","","","","","","","","3","1","375","250"
"","","","","","html-keyboard-response","23","134949","0.0-9.0-0.3","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.010099000000515","604.4000000000001","596.8711431702998","394.5","10","4","","",""
"","","","","","html-keyboard-response","24","138237","0.0-9.0-1.3","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","597.0099999385599","249.0000350542397","3286.800000011921","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","138237","0.0-9.0-1.3","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","597.0099999385599","249.0000350542397","3286.800000011921","","","","","","","","","","4","1","375","250"
"","","","","","html-keyboard-response","25","141247","0.0-9.0-0.4","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.9985089999986","604.4000000000001","575.4211431702997","266.76","12","5","","",""
"","","","","","html-keyboard-response","26","143885","0.0-9.0-1.4","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","591.0099956760073","303.98999528115115","2636.900000035763","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","143885","0.0-9.0-1.4","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","591.0099956760073","303.98999528115115","2636.900000035763","","","","","","","","","","5","3","500","250"
"","","","","","html-keyboard-response","27","146887","0.0-9.0-0.5","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","61.98551599999927","322.3","379.3711431702997","245.25","1","6","","",""
"","","","","","html-keyboard-response","28","149494","0.0-9.0-1.5","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","670.9999034383933","241.99000046621805","2607","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","28","149494","0.0-9.0-1.5","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","670.9999034383933","241.99000046621805","2607","","","","","","","","","","6","1","375","250"
"","","","","","html-keyboard-response","29","152509","0.0-9.0-0.6","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","61.99509299999968","322.3","308.07114317029976","253.89","2","7","","",""
"","","","","","html-keyboard-response","30","159521","0.0-9.0-1.6","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","633.0000010100499","258.990000000051","7011.199999988079","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","159521","0.0-9.0-1.6","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","633.0000010100499","258.990000000051","7011.199999988079","","","","","","","","","","7","5","625","250"
"","","","","","html-keyboard-response","31","162524","0.0-9.0-0.7","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.979538000001156","322.3","379.3711431702997","245.25","1","8","","",""
"","","","","","html-keyboard-response","32","164995","0.0-9.0-1.7","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","312.0139816276579","320.0021870157258","2470.2000000476837","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","164995","0.0-9.0-1.7","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","312.0139816276579","320.0021870157258","2470.2000000476837","","","","","","","","","","8","2","375","350"
"","","","","","html-keyboard-response","33","168001","0.0-9.0-0.8","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","61.99253100000048","604.4000000000001","596.8711431702998","394.5","10","9","","",""
"","","","","","html-keyboard-response","34","171209","0.0-9.0-1.8","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","315.00000000034544","344.0000000345998","3207.100000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","34","171209","0.0-9.0-1.8","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","315.00000000034544","344.0000000345998","3207.100000023842","","","","","","","","","","9","5","625","250"
"","","","","","html-keyboard-response","35","174214","0.0-9.0-0.9","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.98996899999952","604.4000000000001","596.8711431702998","394.5","10","10","","",""
"","","","","","html-keyboard-response","36","177257","0.0-9.0-1.9","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","642.0099999999999","351.0100000525446","3042","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","177257","0.0-9.0-1.9","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","642.0099999999999","351.0100000525446","3042","","","","","","","","","","10","2","375","350"
"","","","","","html-keyboard-response","37","180268","0.0-9.0-0.10","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.992774999999654","604.4000000000001","667.6211431702998","201.78","9","11","","",""
"","","","","","html-keyboard-response","38","183227","0.0-9.0-1.10","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","587.0099602611788","398.000890616219","2957","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","183227","0.0-9.0-1.10","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","587.0099602611788","398.000890616219","2957","","","","","","","","","","11","6","625","350"
"","","","","","html-keyboard-response","39","186232","0.0-9.0-0.11","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.99606899999986","500","510.8711431702997","369.03","8","12","","",""
"","","","","","html-keyboard-response","40","189879","0.0-9.0-1.11","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","474.99991557060383","255.99878678713594","3646.400000035763","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","40","189879","0.0-9.0-1.11","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","474.99991557060383","255.99878678713594","3646.400000035763","","","","","","","","","","12","6","625","350"
"","","","","","html-keyboard-response","41","192881","0.0-9.0-0.12","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.99759399999951","500","453.67114317029973","210.33","5","13","","",""
"","","","","","html-keyboard-response","42","196131","0.0-9.0-1.12","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","576.0100003454771","388.99004156288896","3248.900000035763","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","196131","0.0-9.0-1.12","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","576.0100003454771","388.99004156288896","3248.900000035763","","","","","","","","","","13","3","500","250"
"","","","","","html-keyboard-response","43","199140","0.0-9.0-0.13","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.01412499999999","604.4000000000001","667.6211431702998","201.78","9","14","","",""
"","","","","","html-keyboard-response","44","202681","0.0-9.0-1.13","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","584.00000101005","386.009999999949","3540.300000011921","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","202681","0.0-9.0-1.13","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","584.00000101005","386.009999999949","3540.300000011921","","","","","","","","","","14","3","500","250"
