"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","comprehensionCheck","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","28","137478","0.0-9.0-1.0","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","289.00999999780913","324.99999338055954","2933","","","","","","","","","","","1","6","625","350"
"","","","","","html-keyboard-response","29","140481","0.0-9.0-0.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.03144000000029","500","553.4711431702997","282.51","7","2","","",""
"","","","","","html-keyboard-response","30","142967","0.0-9.0-1.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","525.9900042298904","332.9997091737356","2485.7999999970198","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","142967","0.0-9.0-1.1","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","525.9900042298904","332.9997091737356","2485.7999999970198","","","","","","","","","","","2","2","375","350"
"","","","","","html-keyboard-response","31","145977","0.0-9.0-0.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","30.030269999999728","322.3","356.42114317029973","357.87","4","3","","",""
"","","","","","html-keyboard-response","32","149208","0.0-9.0-1.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","681.0000010818607","348.0099999999415","3230.5999999940395","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","149208","0.0-9.0-1.2","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","681.0000010818607","348.0099999999415","3230.5999999940395","","","","","","","","","","","3","3","500","250"
"","","","","","html-keyboard-response","33","152217","0.0-9.0-0.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.0309600000002","500","453.67114317029973","210.33","5","4","","",""
"","","","","","html-keyboard-response","34","155100","0.0-9.0-1.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","483.00147731541927","304.9901097250214","2882.7000000029802","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","34","155100","0.0-9.0-1.3","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","483.00147731541927","304.9901097250214","2882.7000000029802","","","","","","","","","","","4","2","375","350"
"","","","","","html-keyboard-response","35","158107","0.0-9.0-0.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.0287400000004","604.4000000000001","596.8711431702998","394.5","10","5","","",""
"","","","","","html-keyboard-response","36","161219","0.0-9.0-1.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","","","","","","","666.0014664894678","293.9901081139998","3111.4000000059605","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","161219","0.0-9.0-1.4","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","","","","","","","","","","","","","","","","","reconstruct","","","","","","666.0014664894678","293.9901081139998","3111.4000000059605","","","","","","","","","","","5","2","375","350"
"","","","","","html-keyboard-response","37","164221","0.0-9.0-0.5","629531cb501e6d23d9797050","64d3ef96556dbe1f0e02b5aa","64db813192d3e6ed7ed5fc42","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","30.030300000000278","604.4000000000001","596.8711431702998","394.5","10","6","","",""
