"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","24","177745","0.0-9.0-1.3","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","405.00999949146916","319.00010084819627","7607.100000023842","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","177745","0.0-9.0-1.3","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","405.00999949146916","319.00010084819627","7607.100000023842","","","","","","","","","","4","2","375","350"
"","","","","","html-keyboard-response","25","180751","0.0-9.0-0.4","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.00666000000027","604.4000000000001","575.4211431702997","266.76","12","5","","",""
"","","","","","html-keyboard-response","26","183902","0.0-9.0-1.4","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","611.9929300735778","310.9929277909827","3149.9000000953674","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","183902","0.0-9.0-1.4","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","611.9929300735778","310.9929277909827","3149.9000000953674","","","","","","","","","","5","4","500","350"
"","","","","","html-keyboard-response","27","186935","0.0-9.0-0.5","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.007415000000854","322.3","379.3711431702997","245.25","1","6","","",""
"","","","","","html-keyboard-response","28","190257","0.0-9.0-1.5","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","343.0099998593377","307.9999469601455","3321.7000000476837","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","28","190258","0.0-9.0-1.5","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","343.0099998593377","307.9999469601455","3321.7000000476837","","","","","","","","","","6","1","375","250"
"","","","","","html-keyboard-response","29","193262","0.0-9.0-0.6","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.019860000000335","322.3","296.07114317029976","371.46","3","7","","",""
"","","","","","html-keyboard-response","30","197232","0.0-9.0-1.6","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","638.9900004999621","313.0000999949553","3968.9000000953674","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","197232","0.0-9.0-1.6","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","638.9900004999621","313.0000999949553","3968.9000000953674","","","","","","","","","","7","4","500","350"
"","","","","","html-keyboard-response","31","200252","0.0-9.0-0.7","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.00052200000011","604.4000000000001","667.6211431702998","201.78","9","8","","",""
"","","","","","html-keyboard-response","32","202994","0.0-9.0-1.7","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","619","309.01","2741.7999999523163","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","202995","0.0-9.0-1.7","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","619","309.01","2741.7999999523163","","","","","","","","","","8","4","500","350"
"","","","","","html-keyboard-response","33","205999","0.0-9.0-0.8","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.003119999999754","322.3","296.07114317029976","371.46","3","9","","",""
"","","","","","html-keyboard-response","34","209060","0.0-9.0-1.8","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","664.9999999236009","298.0099999999997","3060.4000000953674","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","34","209060","0.0-9.0-1.8","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","664.9999999236009","298.0099999999997","3060.4000000953674","","","","","","","","","","9","2","375","350"
"","","","","","html-keyboard-response","35","212080","0.0-9.0-0.9","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.02220000000146","604.4000000000001","667.6211431702998","201.78","9","10","","",""
"","","","","","html-keyboard-response","36","214932","0.0-9.0-1.9","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","591.0069496043303","278.99280952020706","2852.2000000476837","","","","","","","","","","","","",""
