"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","comprehensionCheck","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","155","585724","0.0-15.0-1.8","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","515.01","243","2137","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","155","585724","0.0-15.0-1.8","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","515.01","243","2137","","","","","","","","","","","63","5","625","250"
"","","","","","html-keyboard-response","156","588726","0.0-15.0-0.9","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","144","322.3","308.07114317029976","253.89","2","64","","",""
"","","","","","html-keyboard-response","157","590084","0.0-15.0-1.9","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","631.9911859957082","245.9952763014127","1359","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","157","590084","0.0-15.0-1.9","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","631.9911859957082","245.9952763014127","1359","","","","","","","","","","","64","1","375","250"
"","","","","","html-keyboard-response","158","593086","0.0-15.0-0.10","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","604.4000000000001","596.8711431702998","394.5","10","65","","",""
"","","","","","html-keyboard-response","159","594660","0.0-15.0-1.10","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","580.9903098731993","226.00247010983296","1574","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","159","594660","0.0-15.0-1.10","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","580.9903098731993","226.00247010983296","1574","","","","","","","","","","","65","4","500","350"
"","","","","","html-keyboard-response","160","597663","0.0-15.0-0.11","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","500","553.4711431702997","282.51","7","66","","",""
"","","","","","html-keyboard-response","161","600513","0.0-15.0-1.11","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","550.0070461616207","205.00709588658418","2849","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","161","600513","0.0-15.0-1.11","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","550.0070461616207","205.00709588658418","2849","","","","","","","","","","","66","5","625","250"
"","","","","","html-keyboard-response","162","603515","0.0-15.0-0.12","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","144","322.3","296.07114317029976","371.46","3","67","","",""
"","","","","","html-keyboard-response","163","605892","0.0-15.0-1.12","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","631.9986934162393","251.99008572549923","2377","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","163","605892","0.0-15.0-1.12","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","631.9986934162393","251.99008572549923","2377","","","","","","","","","","","67","6","625","350"
"","","","","","html-keyboard-response","164","608894","0.0-15.0-0.13","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","604.4000000000001","667.6211431702998","201.78","9","68","","",""
"","","","","","html-keyboard-response","165","610585","0.0-15.0-1.13","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","687.01","255","1690","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","165","610585","0.0-15.0-1.13","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","687.01","255","1690","","","","","","","","","","","68","2","375","350"
"","","","","","html-keyboard-response","166","613593","0.0-15.0-0.14","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","604.4000000000001","575.4211431702997","266.76","12","69","","",""
"","","","","","html-keyboard-response","167","615253","0.0-15.0-1.14","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","545.0000000000057","260.01","1660","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","167","615253","0.0-15.0-1.14","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","545.0000000000057","260.01","1660","","","","","","","","","","","69","6","625","350"
"","","","","","html-keyboard-response","168","618255","0.0-15.0-0.15","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","604.4000000000001","596.8711431702998","394.5","10","70","","",""
"","","","","","html-keyboard-response","169","620409","0.0-15.0-1.15","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","569.99","274","2153","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","169","620409","0.0-15.0-1.15","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","569.99","274","2153","","","","","","","","","","","70","2","375","350"
"","","","","","html-keyboard-response","170","623411","0.0-15.0-0.16","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","true","144","500","510.8711431702997","369.03","8","71","","",""
"","","","","","html-keyboard-response","171","624862","0.0-15.0-1.16","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","456.0000731732067","291.9900002677195","1450","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","171","624862","0.0-15.0-1.16","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","456.0000731732067","291.9900002677195","1450","","","","","","","","","","","71","3","500","250"
"","","","","","html-keyboard-response","172","627864","0.0-15.0-0.17","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","","false","144","322.3","308.07114317029976","253.89","2","72","","",""
"","","","","","html-keyboard-response","173","629781","0.0-15.0-1.17","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","","","","","","","298.0099732183067","300.99926862006697","1917","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","173","629781","0.0-15.0-1.17","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","","","","","","","","","","","","","","","","","reconstruct","","","","","","298.0099732183067","300.99926862006697","1917","","","","","","","","","","","72","6","625","350"
"","","","","","survey-text","174","654520","0.0-16.0","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","24738","","","","","","","","","","","","","{""Summary"":""a ball drops and hits a triangle behind a grey screen. i had to choose where the triangle was behind the screen ""}","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","175","658900","0.0-17.0","63eac01fdd7ce6b0923a36e2","64d3ef96556dbe1f0e02b5aa","64da63f7e55b62d438ba8b51","","4379","","","","","","","","","","","","","{""Comments"":""n/a""}","","","","","","","","","","","","","","","","","","","","","","","","",""
