"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","47","758395","0.0-6.0-1.16","","","","","","","","","","reconstruct","","","","","","232.00000000000057","366.01","2609","","","","","","","","","5","625","250","409.7649571400653","147.21237239629613","365.9817361814671","false"
"","","","","","html-keyboard-response","48","761404","0.0-6.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","49","764061","0.0-6.0-1.17","","","","","","","","","","","","","","","","735.9910245884744","374.99559069303103","2656.2999999523163","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","49","764061","0.0-6.0-1.17","","","","","","","","","","reconstruct","","","","","","735.9910245884744","374.99559069303103","2656.2999999523163","","","","","","","","","3","500","250","267.04992300882185","179.58514701534637","379.95602474022223","false"
"","","","","","html-button-response","50","767994","0.0-7.0","","","","3932","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are doing great! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","770996","0.0-8.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","52","773943","0.0-8.0-1.0","","","","","","","","","","","","","","","","557.9900004999625","418.99990000499963","2947.2000000476837","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","52","773943","0.0-8.0-1.0","","","","","","","","","","reconstruct","","","","","","557.9900004999625","418.99990000499963","2947.2000000476837","","","","","","","","","3","500","250","178.6723435780858","191.96827389950553","299.53416220629214","false"
"","","","","","html-keyboard-response","53","776947","0.0-8.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","54","778860","0.0-8.0-1.1","","","","","","","","","","","","","","","","259.0000999819343","350.00999950016814","1913.1000001430511","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","778860","0.0-8.0-1.1","","","","","","","","","","reconstruct","","","","","","259.0000999819343","350.00999950016814","1913.1000001430511","","","","","","","","","4","500","350","240.99990022551393","112.32651707016848","327.18930145894353","false"
"","","","","","html-keyboard-response","55","781867","0.0-8.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","56","784727","0.0-8.0-1.2","","","","","","","","","","","","","","","","246.00901631250812","388.0055260619662","2859.0999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","784727","0.0-8.0-1.2","","","","","","","","","","reconstruct","","","","","","246.00901631250812","388.0055260619662","2859.0999999046326","","","","","","","","","4","500","350","256.8186905304724","106.60332255197638","350.9222282143222","false"
"","","","","","html-keyboard-response","57","787731","0.0-8.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","58","790659","0.0-8.0-1.3","","","","","","","","","","","","","","","","703.9999000047774","406.0099995000353","2928.2000000476837","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","58","790659","0.0-8.0-1.3","","","","","","","","","","reconstruct","","","","","","703.9999000047774","406.0099995000353","2928.2000000476837","","","","","","","","","2","375","350","333.73350782794864","106.65084708600553","236.34150881584526","false"
"","","","","","html-keyboard-response","59","793664","0.0-8.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","60","799309","0.0-8.0-1.4","","","","","","","","","","","","","","","","355.0099276118853","286.0100699369999","5644.599999904633","","","","","","","","","","","","","","",""
