"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","84","634713","0.0-8.0-1.16","","","","","","","","","","reconstruct","","","","","","518.9999994944476","278.9900000000128","4471.5","","","","","","","","","5","625","250","109.8927668555936","78.57020719944529","34.65039893451657","false"
"","","","","","html-keyboard-response","85","637718","0.0-8.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","86","640938","0.0-8.0-1.17","","","","","","","","","","","","","","","","537.01","254","3219.699999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","640938","0.0-8.0-1.17","","","","","","","","","","reconstruct","","","","","","537.01","254","3219.699999988079","","","","","","","","","1","375","250","162.05937214490248","181.4079630129659","32.920955856006124","true"
"","","","","","html-button-response","87","771064","0.0-9.0","","","","130130","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are halfway done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","88","774068","0.0-10.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","89","777034","0.0-10.0-1.0","","","","","","","","","","","","","","","","386.9999999998485","267.99","2965.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","89","777034","0.0-10.0-1.0","","","","","","","","","","reconstruct","","","","","","386.9999999998485","267.99","2965.5","","","","","","","","","5","625","250","238.67894775214697","64.35627588000405","288.32618697282925","false"
"","","","","","html-keyboard-response","90","780045","0.0-10.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","91","785752","0.0-10.0-1.1","","","","","","","","","","","","","","","","536.9999999999002","211.01","5706.0999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","91","785752","0.0-10.0-1.1","","","","","","","","","","reconstruct","","","","","","536.9999999999002","211.01","5706.0999999940395","","","","","","","","","3","500","250","53.75146602645005","119.5254058927605","160.16565661596044","false"
"","","","","","html-keyboard-response","92","788757","0.0-10.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","93","794168","0.0-10.0-1.2","","","","","","","","","","","","","","","","530.9999275171331","285.00999973730825","5410.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","794168","0.0-10.0-1.2","","","","","","","","","","reconstruct","","","","","","530.9999275171331","285.00999973730825","5410.5999999940395","","","","","","","","","6","625","350","114.27910465578958","115.70452394463331","86.39750229852736","true"
"","","","","","html-keyboard-response","94","797174","0.0-10.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","95","800053","0.0-10.0-1.3","","","","","","","","","","","","","","","","334.9900000037589","227.99999132950538","2878.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","95","800053","0.0-10.0-1.3","","","","","","","","","","reconstruct","","","","","","334.9900000037589","227.99999132950538","2878.5999999940395","","","","","","","","","3","500","250","166.4701188810212","120.7223409317444","47.615634700181545","false"
"","","","","","html-keyboard-response","96","803057","0.0-10.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","97","806082","0.0-10.0-1.4","","","","","","","","","","","","","","","","356.9900001009982","295.00004494389634","3024.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","97","806082","0.0-10.0-1.4","","","","","","","","","","reconstruct","","","","","","356.9900001009982","295.00004494389634","3024.199999988079","","","","","","","","","4","500","350","153.2215883199424","159.6412221142257","312.84983196191604","false"
"","","","","","html-keyboard-response","98","809085","0.0-10.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","99","811987","0.0-10.0-1.5","","","","","","","","","","","","","","","","281.01","280","2900.2999999821186","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","811987","0.0-10.0-1.5","","","","","","","","","","reconstruct","","","","","","281.01","280","2900.2999999821186","","","","","","","","","3","500","250","221.03533676767614","237.3594536728385","92.69179917121183","true"
"","","","","","html-keyboard-response","100","814992","0.0-10.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","101","818214","0.0-10.0-1.6","","","","","","","","","","","","","","","","711.0000000147725","283.01","3221.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","101","818214","0.0-10.0-1.6","","","","","","","","","","reconstruct","","","","","","711.0000000147725","283.01","3221.5","","","","","","","","","6","625","350","109.01220162229944","329.62816089541474","424.2515276840626","false"
"","","","","","html-keyboard-response","102","821219","0.0-10.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","103","838643","0.0-10.0-1.7","","","","","","","","","","","","","","","","350.9900004999622","321.99990000503016","17423.09999999404","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","103","838643","0.0-10.0-1.7","","","","","","","","","","reconstruct","","","","","","350.9900004999622","321.99990000503016","17423.09999999404","","","","","","","","","3","500","250","165.49309819970017","215.40965576808193","310.22426920198706","false"
"","","","","","html-keyboard-response","104","841646","0.0-10.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","105","855112","0.0-10.0-1.8","","","","","","","","","","","","","","","","395.9999000049939","283.99000049996255","13464.40000000596","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","105","855112","0.0-10.0-1.8","","","","","","","","","","reconstruct","","","","","","395.9999000049939","283.99000049996255","13464.40000000596","","","","","","","","","4","500","350","123.18011541221341","223.75436540482988","283.78968254830914","false"
"","","","","","html-keyboard-response","106","858119","0.0-10.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","107","862140","0.0-10.0-1.9","","","","","","","","","","","","","","","","583.01","249.00000000688217","4020.699999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","107","862140","0.0-10.0-1.9","","","","","","","","","","reconstruct","","","","","","583.01","249.00000000688217","4020.699999988079","","","","","","","","","3","500","250","83.0160231520773","173.96628517940113","146.15875371658325","true"
"","","","","","html-keyboard-response","108","865144","0.0-10.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","109","869502","0.0-10.0-1.10","","","","","","","","","","","","","","","","510.0000010262584","244.00999999994735","4356.899999976158","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","109","869502","0.0-10.0-1.10","","","","","","","","","","reconstruct","","","","","","510.0000010262584","244.00999999994735","4356.899999976158","","","","","","","","","1","375","250","135.13282494305523","180.6352912539631","125.0230350321423","true"
"","","","","","html-keyboard-response","110","872505","0.0-10.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","111","875778","0.0-10.0-1.11","","","","","","","","","","","","","","","","599.0099995000385","268.9999000050991","3271.800000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","111","875778","0.0-10.0-1.11","","","","","","","","","","reconstruct","","","","","","599.0099995000385","268.9999000050991","3271.800000011921","","","","","","","","","6","625","350","85.06759856239003","96.88632847073895","23.69496349391361","true"
"","","","","","html-keyboard-response","112","878780","0.0-10.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","113","881483","0.0-10.0-1.12","","","","","","","","","","","","","","","","548.0099662369306","236.99917895101112","2702.7999999821186","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","113","881483","0.0-10.0-1.12","","","","","","","","","","reconstruct","","","","","","548.0099662369306","236.99917895101112","2702.7999999821186","","","","","","","","","5","625","250","78.08000158034321","166.09585063755407","115.96473115137317","true"
"","","","","","html-keyboard-response","114","884488","0.0-10.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","115","887772","0.0-10.0-1.13","","","","","","","","","","","","","","","","522.992930475967","230.0070726112538","3283.5999999940395","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","115","887772","0.0-10.0-1.13","","","","","","","","","","reconstruct","","","","","","522.992930475967","230.0070726112538","3283.5999999940395","","","","","","","","","2","375","350","190.52614018602625","106.65084708600553","109.67455941617514","false"
"","","","","","html-keyboard-response","116","890779","0.0-10.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","117","893354","0.0-10.0-1.14","","","","","","","","","","","","","","","","547.0070815508227","204.00706056923664","2574","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","117","893354","0.0-10.0-1.14","","","","","","","","","","reconstruct","","","","","","547.0070815508227","204.00706056923664","2574","","","","","","","","","5","625","250","90.5441649456324","164.90462959315064","168.93305354787836","false"
"","","","","","html-keyboard-response","118","896358","0.0-10.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","119","900469","0.0-10.0-1.15","","","","","","","","","","","","","","","","530.9900004999633","231.00009999508765","4113.4000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","119","900469","0.0-10.0-1.15","","","","","","","","","","reconstruct","","","","","","530.9900004999633","231.00009999508765","4113.4000000059605","","","","","","","","","4","500","350","122.96892425392224","21.91626459570958","139.48842860831667","false"
"","","","","","html-keyboard-response","120","903476","0.0-10.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","121","906866","0.0-10.0-1.16","","","","","","","","","","","","","","","","483.99289384069107","250.99296419870407","3388.9000000059605","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","121","906866","0.0-10.0-1.16","","","","","","","","","","reconstruct","","","","","","483.99289384069107","250.99296419870407","3388.9000000059605","","","","","","","","","2","375","350","147.24756040738754","190.8057888129016","76.29253355084906","true"
"","","","","","html-keyboard-response","122","909870","0.0-10.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","123","913157","0.0-10.0-1.17","","","","","","","","","","","","","","","","601.9900000162718","252.00001803980763","3286.2999999821186","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","123","913157","0.0-10.0-1.17","","","","","","","","","","reconstruct","","","","","","601.9900000162718","252.00001803980763","3286.2999999821186","","","","","","","","","2","375","350","247.24169666863455","217.0196586249499","30.393440436498135","false"
"","","","","","html-button-response","124","1053241","0.0-11.0","","","","140081","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are almost done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","125","1056250","0.0-12.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","126","1059615","0.0-12.0-1.0","","","","","","","","","","","","","","","","638","301.01","3363.899999976158","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","126","1059615","0.0-12.0-1.0","","","","","","","","","","reconstruct","","","","","","638","301.01","3363.899999976158","","","","","","","","","1","375","250","267.90113866872605","109.45826063435551","287.26244483663515","false"
"","","","","","html-keyboard-response","127","1062617","0.0-12.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","128","1064714","0.0-12.0-1.1","","","","","","","","","","","","","","","","507.0000000000017","277.01","2096.100000023842","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","128","1064714","0.0-12.0-1.1","","","","","","","","","","reconstruct","","","","","","507.0000000000017","277.01","2096.100000023842","","","","","","","","","3","500","250","27.90233144380633","60.992391944789844","85.38260578573863","false"
"","","","","","html-keyboard-response","129","1067717","0.0-12.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","130","1069979","0.0-12.0-1.2","","","","","","","","","","","","","","","","630","297.99","2257.599999964237","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","130","1069979","0.0-12.0-1.2","","","","","","","","","","reconstruct","","","","","","630","297.99","2257.599999964237","","","","","","","","","6","625","350","52.24978564549331","154.2262307298703","103.30399079145101","true"
"","","","","","html-keyboard-response","131","1072982","0.0-12.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","132","1076681","0.0-12.0-1.3","","","","","","","","","","","","","","","","530.9900000000002","257.0000000738626","3699","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","132","1076681","0.0-12.0-1.3","","","","","","","","","","reconstruct","","","","","","530.9900000000002","257.0000000738626","3699","","","","","","","","","2","375","350","181.60914097660842","137.19733396245016","113.82218273950083","false"
"","","","","","html-keyboard-response","133","1079683","0.0-12.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","134","1083826","0.0-12.0-1.4","","","","","","","","","","","","","","","","515.9900004999625","309.99990000499963","4142.599999964237","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","134","1083826","0.0-12.0-1.4","","","","","","","","","","reconstruct","","","","","","515.9900004999625","309.99990000499963","4142.599999964237","","","","","","","","","4","500","350","43.07769858753867","86.1049548628805","46.481508776706534","true"
"","","","","","html-keyboard-response","135","1086828","0.0-12.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","136","1090216","0.0-12.0-1.5","","","","","","","","","","","","","","","","345.00009999500037","310.0099995000375","3386.399999976158","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","136","1090216","0.0-12.0-1.5","","","","","","","","","","reconstruct","","","","","","345.00009999500037","310.0099995000375","3386.399999976158","","","","","","","","","5","625","250","286.35841884394506","289.4314067891538","49.2038603675409","true"
"","","","","","html-keyboard-response","137","1093220","0.0-12.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","138","1096068","0.0-12.0-1.6","","","","","","","","","","","","","","","","454.99000023057704","279.9999320920676","2848.100000023842","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","138","1096068","0.0-12.0-1.6","","","","","","","","","","reconstruct","","","","","","454.99000023057704","279.9999320920676","2848.100000023842","","","","","","","","","1","375","250","85.43065060279233","264.7773671817432","182.31984059011012","true"
"","","","","","html-keyboard-response","139","1099077","0.0-12.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","140","1101975","0.0-12.0-1.7","","","","","","","","","","","","","","","","538.9925389265538","289.99334174324383","2897.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","140","1101975","0.0-12.0-1.7","","","","","","","","","","reconstruct","","","","","","538.9925389265538","289.99334174324383","2897.199999988079","","","","","","","","","3","500","250","55.85593500900961","83.32537063576497","71.83544380618545","true"
"","","","","","html-keyboard-response","141","1104981","0.0-12.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","142","1107929","0.0-12.0-1.8","","","","","","","","","","","","","","","","694.999899794433","261.00999949792964","2947.699999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","142","1107929","0.0-12.0-1.8","","","","","","","","","","reconstruct","","","","","","694.999899794433","261.00999949792964","2947.699999988079","","","","","","","","","1","375","250","320.1892502214769","67.04180767648283","386.9942597707984","false"
"","","","","","html-keyboard-response","143","1110932","0.0-12.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","144","1121568","0.0-12.0-1.9","","","","","","","","","","","","","","","","648.9875579538078","252.00040288372242","10635","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","1121568","0.0-12.0-1.9","","","","","","","","","","reconstruct","","","","","","648.9875579538078","252.00040288372242","10635","","","","","","","","","1","375","250","273.99486039922067","296.56753333818097","53.565841390046906","true"
"","","","","","html-keyboard-response","145","1124574","0.0-12.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","146","1127914","0.0-12.0-1.10","","","","","","","","","","","","","","","","508.99836234788177","273.0098649934384","3339.199999988079","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","1127914","0.0-12.0-1.10","","","","","","","","","","reconstruct","","","","","","508.99836234788177","273.0098649934384","3339.199999988079","","","","","","","","","6","625","350","139.22593446014977","98.34265330650666","45.47615638135792","false"
"","","","","","html-keyboard-response","147","1130921","0.0-12.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","148","1133906","0.0-12.0-1.11","","","","","","","","","","","","","","","","483.99","285.99999999993616","2984","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","148","1133906","0.0-12.0-1.11","","","","","","","","","","reconstruct","","","","","","483.99","285.99999999993616","2984","","","","","","","","","6","625","350","154.85418980450018","146.33465617895396","45.05410631569921","false"
"","","","","","html-keyboard-response","149","1136913","0.0-12.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","150","1140877","0.0-12.0-1.12","","","","","","","","","","","","","","","","499.99999635360405","273.0099999993352","3959.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","1140877","0.0-12.0-1.12","","","","","","","","","","reconstruct","","","","","","499.99999635360405","273.0099999993352","3959.5","","","","","","","","","1","375","250","127.10019350249013","88.10708069004328","77.94321674909772","false"
"","","","","","html-keyboard-response","151","1143883","0.0-12.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","152","1148348","0.0-12.0-1.13","","","","","","","","","","","","","","","","645.9999968691139","280.0099999995099","4464.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","1148348","0.0-12.0-1.13","","","","","","","","","","reconstruct","","","","","","645.9999968691139","280.0099999995099","4464.300000011921","","","","","","","","","2","375","350","279.89211922297557","20.176987413846014","299.8634557754505","false"
"","","","","","html-keyboard-response","153","1151351","0.0-12.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","154","1155185","0.0-12.0-1.14","","","","","","","","","","","","","","","","296.9900000009935","238.00000445759792","3833.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","154","1155185","0.0-12.0-1.14","","","","","","","","","","reconstruct","","","","","","296.9900000009935","238.00000445759792","3833.5","","","","","","","","","3","500","250","203.3643528070106","191.96827389950553","19.37224024929022","false"
"","","","","","html-keyboard-response","155","1158188","0.0-12.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","156","1161455","0.0-12.0-1.15","","","","","","","","","","","","","","","","351.9999832922271","322.0099999860425","3266.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","1161455","0.0-12.0-1.15","","","","","","","","","","reconstruct","","","","","","351.9999832922271","322.0099999860425","3266.300000011921","","","","","","","","","1","375","250","75.59392083063076","315.4863001632535","309.24814734671673","true"
"","","","","","html-keyboard-response","157","1164464","0.0-12.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","158","1168003","0.0-12.0-1.16","","","","","","","","","","","","","","","","370.01","287","3538.300000011921","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","1168003","0.0-12.0-1.16","","","","","","","","","","reconstruct","","","","","","370.01","287","3538.300000011921","","","","","","","","","6","625","350","262.6573815829283","60.04193539142985","303.69605973660254","false"
"","","","","","html-keyboard-response","159","1171012","0.0-12.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","160","1177014","0.0-12.0-1.17","","","","","","","","","","","","","","","","544.0078305119615","293.00621957252713","6001.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","160","1177014","0.0-12.0-1.17","","","","","","","","","","reconstruct","","","","","","544.0078305119615","293.00621957252713","6001.5","","","","","","","","","1","375","250","174.3937547513681","132.47038606482027","74.4363443667661","false"
"","","","","","survey-text","161","1245365","0.0-13.0","","","","68347","","{""Summary"":""find the position of the triangle which bounces the ball""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
