"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","64","269027","0.0-8.0-1.6","","","","","","","","","","","","","","","","347.01","279.9999999969477","3426.0999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","269027","0.0-8.0-1.6","","","","","","","","","","reconstruct","","","","","","347.01","279.9999999969477","3426.0999999046326","","","","","","","","","4","500","350","168.24369260221118","143.79438455142665","78.4366401386957","false"
"","","","","","html-keyboard-response","65","272030","0.0-8.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","66","274751","0.0-8.0-1.7","","","","","","","","","","","","","","","","497.989999997729","310.01","2720.5999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","274751","0.0-8.0-1.7","","","","","","","","","","reconstruct","","","","","","497.989999997729","310.01","2720.5999999046326","","","","","","","","","4","500","350","40.0404820151947","86.1049548628805","61.92259077053613","true"
"","","","","","html-keyboard-response","67","277760","0.0-8.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","68","280916","0.0-8.0-1.8","","","","","","","","","","","","","","","","483.0098799672906","297.990000673919","3154.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","280916","0.0-8.0-1.8","","","","","","","","","","reconstruct","","","","","","483.0098799672906","297.990000673919","3154.300000190735","","","","","","","","","5","625","250","149.8807337571643","164.90462959315064","76.30813515947652","true"
"","","","","","html-keyboard-response","69","283923","0.0-8.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","70","286976","0.0-8.0-1.9","","","","","","","","","","","","","","","","487.98371490493116","263.99676031726653","3052.2999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","70","286976","0.0-8.0-1.9","","","","","","","","","","reconstruct","","","","","","487.98371490493116","263.99676031726653","3052.2999997138977","","","","","","","","","2","375","350","141.99252469635317","137.19733396245016","107.49798049662571","false"
